"date","NH4_N","NO3_N","PO4_P","temperature","depth"
"1997-06-02",NA,1.42255034,0.0660471733333333,9.074375,"0_65m"
"1997-06-30",NA,1.31114759333333,0.0732439866666667,9.824375,"0_65m"
"1997-07-28",0.0521809,1.3229064,0.0777837133333333,10.610375,"0_65m"
"1997-08-25",NA,1.27859297333333,0.06350674,11.3614375,"0_65m"
"1997-09-22",NA,1.21873424,0.08301196,10.405375,"0_65m"
"1997-10-20",0.0451027866666667,1.04802210666667,0.0815620133333333,9.117375,"0_65m"
"1997-11-18",NA,1.11293333333333,0.07502004,7.116375,"0_65m"
"1997-12-14",NA,1.1932,0.0799333333333333,6.4,"0_65m"
"1998-01-11",NA,1.306,0.0706,5.7375,"0_65m"
"1998-02-16",0.0197333333333333,1.286,0.073,4.6625,"0_65m"
"1998-03-08",NA,1.47,0.0692,5.05625,"0_65m"
"1998-04-05",NA,1.33733333333333,0.0656,5.90625,"0_65m"
"1998-05-03",0.0182666666666667,1.28,0.0518666666666667,7.46875,"0_65m"
"1998-06-02",NA,1.19733333333333,0.0552666666666667,9.10625,"0_65m"
"1998-06-29",NA,1.09333333333333,0.0648666666666667,10.325,"0_65m"
"1998-07-26",0.0652666666666667,1.02666666666667,0.0735333333333333,10.95625,"0_65m"
"1998-08-23",NA,1.10533333333333,0.0792,10.98125,"0_65m"
"1998-09-21",NA,1.066,0.0878666666666667,9.33125,"0_65m"
"1998-10-19",0.056,0.996666666666667,0.0814666666666667,8.44375,"0_65m"
"1998-11-16",NA,NA,NA,NA,"0_65m"
"1998-12-13",NA,1.242,0.0726666666666667,5.6,"0_65m"
"1999-01-11",NA,1.2526,0.0736,4.9216875,"0_65m"
"1999-02-08",0.01064,1.38746666666667,0.0798066666666667,4,"0_65m"
"1999-03-08",NA,1.51393333333333,0.0795,3.84125,"0_65m"
"1999-04-06",NA,1.5505,0.0628714285714286,5.43613333333333,"0_65m"
"1999-05-03",0.0314666666666667,1.4456,0.05228,7.481625,"0_65m"
"1999-05-31",NA,1.44626666666667,0.0590467,8.35286666666667,"0_65m"
"1999-06-28",NA,1.3236,0.0562267133333333,9.123875,"0_65m"
"1999-07-26",0.0860666666666667,1.2886,0.0670133866666667,9.7501875,"0_65m"
"1999-08-23",NA,1.23686666666667,0.0814267,9.807125,"0_65m"
"1999-09-20",NA,1.16053333333333,0.07643338,9.694375,"0_65m"
"1999-10-18",0.0752666666666667,1.27473333333333,0.08125338,7.81875,"0_65m"
"1999-11-15",NA,1.3832,0.0771800533333333,7.046375,"0_65m"
"1999-12-13",NA,1.45393333333333,0.08860676,5.83775,"0_65m"
"2000-01-10",0.0196,1.45833333333333,0.0809066666666667,4.91,"0_65m"
"2000-02-07",0.0213333333333333,1.56473333333333,0.0826001,4.2545,"0_65m"
"2000-03-08",0.0179333333333333,2.13446666666667,0.0732,4.683,"0_65m"
"2000-04-04",0.0145333333333333,1.54666666666667,0.0490133333333333,5.520625,"0_65m"
"2000-05-01",0.0225,1.23078571428571,0.0443571428571429,7.81786666666667,"0_65m"
"2000-05-29",0.0422142857142857,1.07364285714286,0.0507286214285714,9.42086666666667,"0_65m"
"2000-06-26",0.0267333333333333,1.6362,0.0493000133333333,10.5070625,"0_65m"
"2000-07-24",0.0369333333333333,1.38226666666667,0.05266002,10.3715625,"0_65m"
"2000-08-21",0.0154,1.41533333333333,0.04642004,11.2336875,"0_65m"
"2000-09-18",0.0348666666666667,1.37,0.05116004,10.1905625,"0_65m"
"2000-10-16",0.0208666666666667,1.33733333333333,0.05248,8.9775625,"0_65m"
"2000-11-13",0.0294666666666667,1.31733333333333,NA,8.0148125,"0_65m"
"2000-12-11",0.0130666666666667,1.43573333333333,0.03768,6.91625,"0_65m"
"2001-01-15",0.0103333333333333,1.4958,0.0405066666666667,5.7523125,"0_65m"
"2001-02-12",0.0113333333333333,1.57933333333333,0.0310933333333333,5.3144375,"0_65m"
"2001-03-12",0.0162666666666667,1.52413333333333,0.0287866666666667,5.40725,"0_65m"
"2001-04-09",0.0135333333333333,1.61426666666667,0.02554,6.5606875,"0_65m"
"2001-04-12",NA,NA,NA,NA,"0_65m"
"2001-05-07",0.0149333333333333,1.52366666666667,0.02362,7.821,"0_65m"
"2001-06-05",0.0152666666666667,1.4174,0.0157533333333333,9.36975,"0_65m"
"2001-07-02",0.0431333333333333,1.29493333333333,0.0205133333333333,10.6728125,"0_65m"
"2001-07-30",0.0678,1.2124,0.0291,11.161625,"0_65m"
"2001-08-27",0.06854004,1.21573333333333,0.0313533333333333,11.4221875,"0_65m"
"2001-09-24",0.04741336,1.1742,0.0340666733333333,9.5576875,"0_65m"
"2001-10-22",0.04624002,1.13006666666667,0.02582,9.5345625,"0_65m"
"2001-11-19",0.0138666666666667,1.18033333333333,0.026,7.3921875,"0_65m"
"2001-12-17",0.0170933333333333,1.3206,0.0278733333333333,6.0066875,"0_65m"
"2002-01-14",0.01452,1.3062,0.0278666666666667,4.5409375,"0_65m"
"2002-02-18",0.0122333333333333,1.2946,0.0292066666666667,4.75325,"0_65m"
"2002-03-11",0.0313693333333333,1.3466,0.02668,5.164375,"0_65m"
"2002-04-08",0.0191733333333333,1.20353333333333,0.0149133333333333,6.3154375,"0_65m"
"2002-05-06",0.03152001,1.2083,0.01412,7.612125,"0_65m"
"2002-06-03",0.0176000066666667,1.28496016,0.02107,9.820375,"0_65m"
"2002-07-01",0.0263466666666667,1.16326666666667,0.0204866666666667,10.746375,"0_65m"
"2002-07-29",0.0188357142857143,1.11046666666667,0.0222466666666667,11.2030625,"0_65m"
"2002-08-26",0.0255466666666667,1.12513333333333,0.02676,10.2816,"0_65m"
"2002-09-23",0.0454933466666667,1.0278,0.0306466666666667,10.3635625,"0_65m"
"2002-10-21",NA,NA,NA,8.79275,"0_65m"
"2002-11-18",0.0265333333333333,1.12273333333333,0.0328933333333333,7.923875,"0_65m"
"2002-12-16",0.01878,1.27333333333333,0.0356133333333333,6.969625,"0_65m"
"2003-01-13",0.00924,1.32833333333333,0.0347333333333333,5.8165625,"0_65m"
"2003-02-10",0.0116133333333333,1.34706666666667,0.0369533333333333,4.8809375,"0_65m"
"2003-03-10",0.00970666666666667,1.37433333333333,0.0376933333333333,4.6250625,"0_65m"
"2003-04-07",0.0310333333333333,1.24773333333333,0.01906,5.6728125,"0_65m"
"2003-05-05",0.01602,1.21546666666667,0.0166533333333333,7.895375,"0_65m"
"2003-06-02",NA,NA,0.0274266666666667,NA,"0_65m"
"2003-06-30",0.03367334,1.12373333333333,0.0334133333333333,11.1476875,"0_65m"
"2003-07-28",0.04251334,1.10673333333333,0.0335533333333333,10.993875,"0_65m"
"2003-08-25",0.02788,1.03946666666667,0.0328066733333333,11.7715625,"0_65m"
"2003-09-22",0.0234466666666667,1.06013333333333,0.03424,10.411375,"0_65m"
"2003-10-20",0.00913333333333333,1.0998,0.0268933333333333,8.4680625,"0_65m"
"2003-11-17",0.00865333333333333,1.07166666666667,0.0251266666666667,7.2419375,"0_65m"
"2003-12-15",NA,NA,NA,NA,"0_65m"
"2004-01-12",0.0135733333333333,1.27586666666667,0.0219333333333333,5.1876875,"0_65m"
"2004-02-16",0.00403076923076923,1.39869230769231,0.0200846153846154,4.59271428571429,"0_65m"
"2004-03-08",0.0081,1.41213333333333,0.0190266666666667,4.3634375,"0_65m"
"2004-04-05",0.0180466666666667,1.41446666666667,0.01224,5.6995625,"0_65m"
"2004-05-03",0.05346668,1.27286666666667,0.0132733333333333,7.557625,"0_65m"
"2004-06-01",0.0383533333333333,1.37953333333333,0.0194133333333333,8.648875,"0_65m"
"2004-06-28",0.0351333466666667,1.30253333333333,0.0224466666666667,9.9045625,"0_65m"
"2004-07-26",0.13631334,1.10933333333333,0.03099334,10.8105625,"0_65m"
"2004-08-23",0.0599,1.19533333333333,0.0251733333333333,10.3595625,"0_65m"
"2004-09-20",0.0383733533333333,1.17513333333333,0.0189866666666667,10.03675,"0_65m"
"2004-10-18",0.0115133333333333,1.23480670666667,0.0202533333333333,8.79875,"0_65m"
"2004-11-15",0.02498668,1.17833333333333,0.0214266666666667,7.5213125,"0_65m"
"2004-12-15",0.02284,1.28046666666667,0.01134,6.52625,"0_65m"
"2005-01-10",0.01494,1.31,0.0133533333333333,5.57775,"0_65m"
"2005-02-14",0.00886666666666667,1.2722,0.01382,4.3055,"0_65m"
"2005-03-07",0.01564,1.30626666666667,0.00794666666666667,3.874375,"0_65m"
"2005-04-04",0.0283071571428571,1.20671428571429,0.00712142857142857,5.5956,"0_65m"
"2005-05-02",0.06255715,1.36621428571429,0.0100071428571429,7.587375,"0_65m"
"2005-05-30",0.10141338,1.30933333333333,0.01816,9.5104375,"0_65m"
"2005-06-27",0.0242800066666667,1.40653333333333,0.0263800066666667,10.522875,"0_65m"
"2005-07-18",0.0381933466666667,1.33974670666667,0.0305866733333333,10.690875,"0_65m"
"2005-08-25",0.0482400133333333,1.58386666666667,0.0314333333333333,10.438875,"0_65m"
"2005-09-19",0.0447566666666667,1.41253333333333,0.0357866666666667,9.8925625,"0_65m"
"2005-10-17",0.02370668,1.43373333333333,0.0326933333333333,9.1314375,"0_65m"
"2005-10-18",1.17285714285714,NA,NA,NA,"0_65m"
"2005-11-14",0.0508666666666667,1.468,0.03198,8.2550625,"0_65m"
"2005-12-12",0.0217933333333333,1.42873333333333,0.02122,6.3274375,"0_65m"
"2006-01-09",0.0141866666666667,1.51253333333333,0.0231466666666667,4.9184375,"0_65m"
"2006-02-06",0.01224,1.5434,0.02288,3.451,"0_65m"
"2006-03-13",0.0093,1.62893333333333,0.02306,3.516125,"0_65m"
"2006-04-03",0.0724826666666667,1.75613333333333,0.0169733333333333,4.7241875,"0_65m"
"2006-05-02",0.07152668,1.70506666666667,0.0130133333333333,6.728625,"0_65m"
"2006-05-29",0.143366713333333,1.5814,0.0177533333333333,7.685,"0_65m"
"2006-06-26",0.0200466733333333,1.56773333333333,0.0241666733333333,10.1125,"0_65m"
"2006-07-19",0.0915467,1.6342,0.0327800066666667,10.8519375,"0_65m"
"2006-08-23",0.06381336,1.23686666666667,0.0333933333333333,9.781625,"0_65m"
"2006-09-20",0.05697334,1.52,0.0344,10.0016875,"0_65m"
"2006-10-16",0.0932800066666667,1.59173333333333,0.03048,9.45475,"0_65m"
"2006-11-13",0.0101466666666667,1.6844,0.0237466666666667,7.864125,"0_65m"
"2006-12-11",0.0079,1.7126,0.0158733333333333,6.531875,"0_65m"
"2007-01-15",0.0072,1.6646,0.01654,5.74625,"0_65m"
"2007-02-12",0.00933333333333333,1.7602,0.0164933333333333,5.19125,"0_65m"
"2007-03-12",0.00871333333333333,1.71414285714286,0.01624,5.688125,"0_65m"
"2007-04-10",0.01792,1.6784,0.01022,6.969375,"0_65m"
"2007-05-10",0.0462200133333333,1.61466666666667,0.01164,8.543125,"0_65m"
"2007-06-04",0.0408866666666667,1.60493333333333,0.0151133333333333,9.29625,"0_65m"
"2007-07-02",0.0574933533333333,1.57906666666667,0.01948,10.361875,"0_65m"
"2007-07-24",0.0346666866666667,1.54953333333333,0.0174266666666667,10.918125,"0_65m"
"2007-08-27",0.01906,1.47246666666667,0.0154266666666667,11.009375,"0_65m"
"2007-09-24",0.0236193333333333,1.46526666666667,0.0142513333333333,10.19375,"0_65m"
"2007-10-22",0.0247666666666667,1.40213333333333,0.01414,8.70625,"0_65m"
"2007-11-26",0.00645333333333333,1.4634,0.0116066666666667,6.46375,"0_65m"
"2007-12-17",0.0134,1.50633333333333,0.00982,5.859375,"0_65m"
"2008-01-14",0.0125333333333333,1.5772,0.01362,4.69241379310345,"0_65m"
"2008-02-11",0.0084,1.60353333333333,0.01372,4.40586206896552,"0_65m"
